807					𒤍	MAR~a@t	MAR~a@t	MAR-A TENU
808					𒤎	MAR~b	MAR~b	MAR-B
809					𒤏	MASZ	MAŠ	MASH
810					𒤐	MASZ2	MAŠ₂	MASH2
811					𒤑	MASZ2@g	MAŠ₂@g	MASH2 GUNU
812					𒤒	ME~a	ME~a	ME-A
813					𒤓	ME~b	ME~b	ME-B
814					𒤔	ME3	ME₃	ME3
815					𒤕	MEN~a	MEN~a	MEN-A
815.1					𒤖	MEN~a	MEN~a~v1	MEN-A VARIANT 1
816					𒤗	MEN~b	MEN~b	MEN-B
817					𒤘	MES	MES	MES
817.1					𒤙	MES	MES~v1	MES VARIANT 1
818					𒤚	MIR~a	MIR~a	MIR-A
819					𒤛	MIR~b	MIR~b	MIR-B
820					𒤜	MU	MU	MU
821					𒤝	MUD	MUD	MUD
821.1					𒤞	MUD	MUD~v1	MUD VARIANT 1
822					𒤟	MUD3~a	MUD₃~a	MUD3-A
823					𒤠	MUD3~a@g	MUD₃~a@g	MUD3-A GUNU
824					𒤡	MUD3~b	MUD₃~b	MUD3-B
825					𒤢	MUD3~c	MUD₃~c	MUD3-C
826					𒤣	MUD3~d	MUD₃~d	MUD3-D
827					𒤤	MUL	MUL	MUL
828					𒤥	MUN~a1	MUN~a1	MUN-A1
829					𒤦	MUN~a2	MUN~a2	MUN-A2
830					𒤧	MUN~a3	MUN~a3	MUN-A3
831					𒤨	MUN~a4	MUN~a4	MUN-A4
832					𒤩	MUN~b	MUN~b	MUN-B
833					𒤪	MUNSZUB~a	MUNŠUB~a	MUNSHUB-A
834					𒤫	MUNSZUB~b	MUNŠUB~b	MUNSHUB-B
835					𒤬	MUNU3	MUNU₃	MUNU3
836					𒤭	MURUB2	MURUB₂	MURUB2
837					𒤮	MUSZ	MUŠ	MUSH
838					𒤯	MUSZ3~a	MUŠ₃~a	MUSH3-A
838.1					𒤰	MUSZ3~a	MUŠ₃~a~v1	MUSH3-A VARIANT 1
838.2					𒤱	MUSZ3~a	MUŠ₃~a~v2	MUSH3-A VARIANT 2
839					𒤲	MUSZ3~a@g	MUŠ₃~a@g	MUSH3-A GUNU
839.1					𒤳	MUSZ3~a@g	MUŠ₃~a@g~v1	MUSH3-A GUNU VARIANT 1
840					𒤴	MUSZ3~b	MUŠ₃~b	MUSH3-B
841					𒤵	MUSZEN	MUŠEN	MUSHEN
842					𒤶	NA~a	NA~a	NA-A
843					𒤷	NA~b	NA~b	NA-B
844					𒤸	NA~c	NA~c	NA-C
845					𒤹	NA~d	NA~d	NA-D
846					𒤺	NA2~a	NA₂~a	NA2-A
846.1					𒤻	NA2~a	NA₂~a~v1	NA2-A VARIANT 1
847					𒤼	NA2~b1	NA₂~b1	NA2-B1
848					𒤽	NA2~b2	NA₂~b2	NA2-B2
849					𒤾	NAB	NAB	NAB
849.1					𒤿	NAB	NAB~v1	NAB VARIANT 1
849.2					𒥀	NAB	NAB~v2	NAB VARIANT 2
850					𒥁	NAGA~a	NAGA~a	NAGA-A
851					𒥂	NAGA~b	NAGA~b	NAGA-B
852					𒥃	NAGAR~a	NAGAR~a	NAGAR-A
852.1					𒥄	NAGAR~a	NAGAR~a~v1	NAGAR-A VARIANT 1
852.2					𒥅	NAGAR~a	NAGAR~a~v2	NAGAR-A VARIANT 2
852.3					𒥆	NAGAR~a	NAGAR~a~v3	NAGAR-A VARIANT 3
853					𒥇	NAGAR~b	NAGAR~b	NAGAR-B
853.1					𒥈	NAGAR~b	NAGAR~b~v1	NAGAR-B VARIANT 1
854					𒥉	NAM~a	NAM~a	NAM-A
855					𒥊	NAM~b	NAM~b	NAM-B
856					𒥋	NAM~c	NAM~c	NAM-C
857					𒥌	NAM~d	NAM~d	NAM-D
858					𒥍	NAM2	NAM₂	NAM2
859					𒥎	NAM2@t	NAM₂@t	NAM2 TENU
860					𒥏	NAM2@g	NAM₂@g	NAM2 GUNU
861					𒥐	NAMESZDA	NAMEŠDA	NAMESHDA
861.1					𒥑	NAMESZDA	NAMEŠDA~v1	NAMESHDA VARIANT 1
862					𒥒	NANNA~a	NANNA~a	NANNA-A
862.1					𒥓	NANNA~a	NANNA~a~v1	NANNA-A VARIANT 1
863					𒥔	NANNA~b	NANNA~b	NANNA-B
864					𒥕	NANSZE~a	NANŠE~a	NANSHE-A
865					𒥖	NANSZE~b	NANŠE~b	NANSHE-B
866					𒥗	NAR	NAR	NAR
867					𒥘	NE~a	NE~a	NE-A
867.1					𒥙	NE~a	NE~a~v1	NE-A VARIANT 1
867.2					𒥚	NE~a	NE~a~v2	NE-A VARIANT 2
868					𒥛	NE~b	NE~b	NE-B
869					𒥜	NE~c	NE~c	NE-C
870					𒥝	NE~d	NE~d	NE-D
871	rename		PROTO-CUNEIFORM SIGN NERGAL-V		𒥞	NERGAL~x	NERGAL~v	NERGAL-X
872					𒥟	NESAG2~a	NESAG₂~a	NESAG2-A
872.1	remove				𒥠	NESAG2~a	NESAG₂~a1	NESAG2-A VARIANT 1
873					𒥡	NESAG2~b	NESAG₂~b	NESAG2-B
873.1					𒥢	NESAG2~b	NESAG₂~b~v1	NESAG2-B VARIANT 1
874					𒥣	NESAG2~b@t	NESAG₂~b@t	NESAG2-B TENU
875					𒥤	NI~a	NI~a	NI-A
876					𒥥	NI~a@g	NI~a@g	NI-A GUNU
877					𒥦	NI~b	NI~b	NI-B
878					𒥧	NI2	NI₂	NI2
879					𒥨	NIGIN	NIGIN	NIGIN
880					𒥩	NIM~a	NIM~a	NIM-A
881					𒥪	NIM~b1	NIM~b1	NIM-B1
882					𒥫	NIM~b2	NIM~b2	NIM-B2
883					𒥬	NIM~b3	NIM~b3	NIM-B3
884					𒥭	NIMGIR	NIMGIR	NIMGIR
884.1					𒥮	NIMGIR	NIMGIR~v1	NIMGIR VARIANT 1
885					𒥯	NIN	NIN	NIN
886					𒥰	NINDA2	NINDA₂	NINDA2
886.1					𒥱	NINDA2	NINDA₂~v1	NINDA2 VARIANT 1
887					𒥲	NINKUM	NINKUM	NINKUM
888					𒥳	NINLIL	NINLIL	NINLIL
889					𒥴	NIR~a	NIR~a	NIR-A
890					𒥵	NIR~b	NIR~b	NIR-B
891					𒥶	NU	NU	NU
892					𒥷	NU@g	NU@g	NU GUNU
893					𒥸	NU11	NU₁₁	NU11
894					𒥹	NU11@t	NU₁₁@t	NU11 TENU
895					𒥺	NUMUN	NUMUN	NUMUN
896					𒥻	NUMUN2	NUMUN₂	NUMUN2
897					𒥼	NUN~a	NUN~a	NUN-A
898					𒥽	NUN~b	NUN~b	NUN-B
899					𒥾	NUN~c	NUN~c	NUN-C
899.1					𒥿	NUN~c	NUN~c~v1	NUN-C VARIANT 1
899.2					𒦀	NUN~c	NUN~c~v2	NUN-C VARIANT 2
899.3					𒦁	NUN~c	NUN~c~v3	NUN-C VARIANT 3
900					𒦂	NUN~d	NUN~d	NUN-D
901					𒦃	NUNUZ~a0	NUNUZ~a0	NUNUZ-A0
902					𒦄	NUNUZ~a1	NUNUZ~a1	NUNUZ-A1
903					𒦅	NUNUZ~a1@t	NUNUZ~a1@t	NUNUZ-A1 TENU
904					𒦆	NUNUZ~a2	NUNUZ~a2	NUNUZ-A2
905					𒦇	NUNUZ~b1	NUNUZ~b1	NUNUZ-B1
906					𒦈	NUNUZ~b2	NUNUZ~b2	NUNUZ-B2
907					𒦉	NUNUZ~c	NUNUZ~c	NUNUZ-C
907.1					𒦊	NUNUZ~c	NUNUZ~c~v1	NUNUZ-C VARIANT 1
907.2					𒦋	NUNUZ~c	NUNUZ~c~v2	NUNUZ-C VARIANT 2
907.3					𒦌	NUNUZ~c	NUNUZ~c~v3	NUNUZ-C VARIANT 3
908					𒦍	PA~a	PA~a	PA-A
908.1					𒦎	PA~a	PA~a~v1	PA-A VARIANT 1
908.2					𒦏	PA~a	PA~a~v2	PA-A VARIANT 2
909					𒦐	PA~b	PA~b	PA-B
910	remove				𒦑	PA3	PA₃	PA3
911					𒦒	PAD~a	PAD~a	PAD-A
912					𒦓	PAD~b	PAD~b	PAD-B
913					𒦔	PAP~a	PAP~a	PAP-A
914					𒦕	PAP~a@t	PAP~a@t	PAP-A TENU
915					𒦖	PAP~b	PAP~b	PAP-B
915.1					𒦗	PAP~b	PAP~b~v1	PAP-B VARIANT 1
916					𒦘	PIRIG~a1	PIRIG~a1	PIRIG-A1
917					𒦙	PIRIG~a2	PIRIG~a2	PIRIG-A2
918					𒦚	PIRIG~a3	PIRIG~a3	PIRIG-A3
919					𒦛	PIRIG~b1	PIRIG~b1	PIRIG-B1
920					𒦜	PIRIG~b2	PIRIG~b2	PIRIG-B2
921					𒦝	PU2	PU₂	PU2
922					𒦞	RA	RA	RA
923	newglyph	FFFFD		NEW GLYPH=󿿽	𒦟	RAD~a	RAD~a	RAD-A
924					𒦠	RAD~a@t	RAD~a@t	RAD-A TENU
925					𒦡	RAD~a@g	RAD~a@g	RAD-A GUNU
926					𒦢	RAD~b	RAD~b	RAD-B
927	remove				𒦣	RI	RI	RI
928	delete			# Duplicates 930 RI₈~b 𒦤	𒦤	RI~x	RI~x	RI-X
929					𒦥	RI8~a	RI₈~a	RI8-A
930					𒦦	RI8~b	RI₈~b	RI8-B
931					𒦧	RU	RU	RU
931.1					𒦨	RU	RU~v1	RU VARIANT 1
932					𒦩	RU@t	RU@t	RU TENU
933					𒦪	SA~a	SA~a	SA-A
934					𒦫	SA~c	SA~c	SA-C
934.1					𒦬	SA~c	SA~c~v1	SA-C VARIANT 1
935					𒦭	SAG	SAG	SAG
935.1					𒦮	SAG	SAG~v1	SAG VARIANT 1
935.2					𒦯	SAG	SAG~v2	SAG VARIANT 2
936					𒦰	SAG@g	SAG@g	SAG GUNU
937					𒦱	SAG@n	SAG@n	SAG NUTILLU
938					𒦲	SAGSZU	SAGŠU	SAGSHU
939					𒦳	SAL	SAL	SAL
940					𒦴	SANGA~a	SANGA~a	SANGA-A
940.1					𒦵	SANGA~a	SANGA~a~v1	SANGA-A VARIANT 1
940.2					𒦶	SANGA~a	SANGA~a~v2	SANGA-A VARIANT 2
941					𒦷	SANGA~b	SANGA~b	SANGA-B
941.1					𒦸	SANGA~b	SANGA~b~v1	SANGA-B VARIANT 1
942					𒦹	SANGA~c	SANGA~c	SANGA-C
943					𒦺	SAR~a	SAR~a	SAR-A
944					𒦻	SAR~b	SAR~b	SAR-B
945					𒦼	SAR~c	SAR~c	SAR-C
946					𒦽	SZA	ŠA	SHA
946.1					𒦾	SZA	ŠA~v1	SHA VARIANT 1
946.2					𒦿	SZA	ŠA~v2	SHA VARIANT 2
947					𒧀	SZA@g	ŠA@g	SHA GUNU
948					𒧁	SZA3~a1	ŠA₃~a1	SHA3-A1
949					𒧂	SZA3~a2	ŠA₃~a2	SHA3-A2
950					𒧃	SZA3~b	ŠA₃~b	SHA3-B
951					𒧄	SZA3~c	ŠA₃~c	SHA3-C
952					𒧅	SZA3~d	ŠA₃~d	SHA3-D
953					𒧆	SZAB~a	ŠAB~a	SHAB-A
953.1					𒧇	SZAB~a	ŠAB~a~v1	SHAB-A VARIANT 1
954					𒧈	SZAB~b	ŠAB~b	SHAB-B
954.1					𒧉	SZAB~b	ŠAB~b~v1	SHAB-B VARIANT 1
955					𒧊	SZAGAN	ŠAGAN	SHAGAN
955.1					𒧋	SZAGAN	ŠAGAN~v1	SHAGAN VARIANT 1
956					𒧌	SZAGINA	ŠAGINA	SHAGINA
957					𒧍	SZAH2~a	ŠAH₂~a	SHAH2-A
958					𒧎	SZAH2~b	ŠAH₂~b	SHAH2-B
959					𒧏	SZAH2~c	ŠAH₂~c	SHAH2-C
960					𒧐	SZAKIR~a	ŠAKIR~a	SHAKIR-A
961					𒧑	SZAKIR~b	ŠAKIR~b	SHAKIR-B
962					𒧒	SZAKIR~c	ŠAKIR~c	SHAKIR-C
963					𒧓	SZAM2	ŠAM₂	SHAM2
964					𒧔	SZANDANA~a	ŠANDANA~a	SHANDANA-A
965					𒧕	SZANDANA~b	ŠANDANA~b	SHANDANA-B
966					𒧖	SZE~a	ŠE~a	SHE-A
967					𒧗	SZE~a@t	ŠE~a@t	SHE-A TENU
968					𒧘	SZE~b	ŠE~b	SHE-B
969					𒧙	SZE~c	ŠE~c	SHE-C
970					𒧚	SZE3	ŠE₃	SHE3
970.1					𒧛	SZE3	ŠE₃~v1	SHE3 VARIANT 1
971					𒧜	SZE3@t	ŠE₃@t	SHE3 TENU
971.1					𒧝	SZE3@t	ŠE₃@t~v1	SHE3 TENU VARIANT 1
972					𒧞	SZEG9	ŠEG₉	SHEG9
973					𒧟	SZELU	ŠELU	SHELU
974					𒧠	SZEN~a	ŠEN~a	SHEN-A
974.1					𒧡	SZEN~a	ŠEN~a~v1	SHEN-A VARIANT 1
975					𒧢	SZEN~b	ŠEN~b	SHEN-B
975.1					𒧣	SZEN~b	ŠEN~b~v1	SHEN-B VARIANT 1
976					𒧤	SZEN~c	ŠEN~c	SHEN-C
977					𒧥	SZEN~c@t	ŠEN~c@t	SHEN-C TENU
978					𒧦	SZEN~d	ŠEN~d	SHEN-D
978.1					𒧧	SZEN~d	ŠEN~d~v1	SHEN-D VARIANT 1
978.2					𒧨	SZEN~d	ŠEN~d~v2	SHEN-D VARIANT 2
979					𒧩	SZEN~e	ŠEN~e	SHEN-E
980					𒧪	SZENNUR~a	ŠENNUR~a	SHENNUR-A
981					𒧫	SZENNUR~b	ŠENNUR~b	SHENNUR-B
982					𒧬	SZESZ~a	ŠEŠ~a	SHESH-A
982.1					𒧭	SZESZ~a	ŠEŠ~a~v1	SHESH-A VARIANT 1
983					𒧮	SZESZ~b	ŠEŠ~b	SHESH-B
984					𒧯	SZIDIM	ŠIDIM	SHIDIM
985					𒧰	SZIDIM@t	ŠIDIM@t	SHIDIM TENU
986					𒧱	SZIM~a	ŠIM~a	SHIM-A
986.1					𒧲	SZIM~a	ŠIM~a~v1	SHIM-A VARIANT 1
986.2					𒧳	SZIM~a	ŠIM~a~v2	SHIM-A VARIANT 2
987					𒧴	SZIM~b	ŠIM~b	SHIM-B
988					𒧵	SZIR~a	ŠIR~a	SHIR-A
988.1					𒧶	SZIR~a	ŠIR~a~v1	SHIR-A VARIANT 1
989					𒧷	SZIR~b	ŠIR~b	SHIR-B
989.1					𒧸	SZIR~b	ŠIR~b~v1	SHIR-B VARIANT 1
989.2					𒧹	SZIR~b	ŠIR~b~v2	SHIR-B VARIANT 2
990					𒧺	SZITA~a1	ŠITA~a1	SHITA-A1
991					𒧻	SZITA~a2	ŠITA~a2	SHITA-A2
992					𒧼	SZITA~a3	ŠITA~a3	SHITA-A3
993					𒧽	SZITA~b1	ŠITA~b1	SHITA-B1
994					𒧾	SZITA~b2	ŠITA~b2	SHITA-B2
995					𒧿	SZITA~b3	ŠITA~b3	SHITA-B3
996	remove				𒨀	SZITA~c	ŠITA~c	SHITA-C
997	rename		PROTO-CUNEIFORM SIGN SHITA-B3 GUNU		𒨁	SZITA@g~a	ŠITA~b3@g	SHITA GUNU-A
997.1	rename		PROTO-CUNEIFORM SIGN SHITA-B1 GUNU		𒨂	SZITA@g~a	ŠITA~b1@g	SHITA GUNU-A VARIANT 1
998	rename		PROTO-CUNEIFORM SIGN SHITA-A1 GUNU		𒨃	SZITA@g~b	ŠITA~a1@g	SHITA GUNU-B
999					𒨄	SZU	ŠU	SHU
1000					𒨅	SZU@g	ŠU@g	SHU GUNU
1001	remove				𒨆	SZU@s	ŠU@s	SHU SHESSHIG
1002					𒨇	SZU2	ŠU₂~a	SHU2
1002.1					𒨈	SZU2	ŠU₂~b	SHU2 VARIANT 1
1003					𒨉	SZU12	ŠU₁₂	SHU12
1004					𒨊	SZUBUR	ŠUBUR	SHUBUR
1005					𒨋	SZUM	ŠUM	SHUM
1006					𒨌	SZUR2~a	ŠUR₂~a	SHUR2-A
1007					𒨍	SZUR2~b	ŠUR₂~b	SHUR2-B
1008					𒨎	SZURUPPAK~a	ŠURUPPAK~a	SHURUPPAK-A
1008.1					𒨏	SZURUPPAK~a	ŠURUPPAK~a~v1	SHURUPPAK-A VARIANT 1
1009					𒨐	SZURUPPAK~b	ŠURUPPAK~b	SHURUPPAK-B
1009.1					𒨑	SZURUPPAK~b	ŠURUPPAK~b~v1	SHURUPPAK-B VARIANT 1
1010	remove				𒨒	SZURUPPAK~c	ŠURUPPAK~c	SHURUPPAK-C
1011					𒨓	SI	SI	SI
1011.1					𒨔	SI	SI~v1	SI VARIANT 1
1012					𒨕	SI4~a	SI₄~a	SI4-A
1013					𒨖	SI4~b	SI₄~b	SI4-B
1014					𒨗	SI4~c	SI₄~c	SI4-C
1015					𒨘	SI4~d	SI₄~d	SI4-D
1015.1					𒨙	SI4~d	SI₄~d~v1	SI4-D VARIANT 1
1016					𒨚	SI4~f	SI₄~f	SI4-F
1016.1					𒨛	SI4~f	SI₄~f~v1	SI4-F VARIANT 1
1017					𒨜	SIG	SIG	SIG
1018					𒨝	SIG@g	SIG@g	SIG GUNU
1019					𒨞	SIG2~a1	SIG₂~a1	SIG2-A1
1020					𒨟	SIG2~a2	SIG₂~a2	SIG2-A2
1021					𒨠	SIG2~a3	SIG₂~a3	SIG2-A3
1021.1					𒨡	SIG2~a3	SIG₂~a3~v1	SIG2-A3 VARIANT 1
1021.2					𒨢	SIG2~a3	SIG₂~a3~v2	SIG2-A3 VARIANT 2
1022					𒨣	SIG2~a4	SIG₂~a4	SIG2-A4
1023					𒨤	SIG2~b	SIG₂~b	SIG2-B
1024					𒨥	SIG2~c1	SIG₂~c1	SIG2-C1
1025					𒨦	SIG2~c2	SIG₂~c2	SIG2-C2
1026					𒨧	SIG2~d1	SIG₂~d1	SIG2-D1
1027					𒨨	SIG2~d2	SIG₂~d2	SIG2-D2
1027.1					𒨩	SIG2~d2	SIG₂~d2~v1	SIG2-D2 VARIANT 1
1028					𒨪	SIG2~d3	SIG₂~d3	SIG2-D3
1029					𒨫	SIG2~d4	SIG₂~d4	SIG2-D4
1030					𒨬	SIG2~e	SIG₂~e	SIG2-E
1031					𒨭	SIG4	SIG₄	SIG4
1032					𒨮	SIG7	SIG₇	SIG7
1032.1					𒨯	SIG7	SIG₇~v1	SIG7 VARIANT 1
1033	remove				𒨰	SIKIL	SIKIL	SIKIL
1034					𒨱	SILA3~a	SILA₃~a	SILA3-A
1035					𒨲	SILA3~b	SILA₃~b	SILA3-B
1036					𒨳	SILA3~c	SILA₃~c	SILA3-C
1037					𒨴	SILA4~a	SILA₄~a	SILA4-A
1038					𒨵	SILA4~b	SILA₄~b	SILA4-B
1039					𒨶	SILA4~c	SILA₄~c	SILA4-C
1040					𒨷	SILA4~d	SILA₄~d	SILA4-D
1041					𒨸	SILANITA	SILANITA	SILANITA
1042					𒨹	SIMUG	SIMUG	SIMUG
1042.1					𒨺	SIMUG	SIMUG~v1	SIMUG VARIANT 1
1043					𒨻	SIPA	SIPA	SIPA
1044					𒨼	SU~a	SU~a	SU-A
1044.1					𒨽	SU~a	SU~a~v1	SU-A VARIANT 1
1045					𒨾	SU~b	SU~b	SU-B
1046					𒨿	SU3	SU₃	SU3
1047					𒩀	SUG	SUG	SUG
1048					𒩁	SUG5	SUG₅	SUG5
1049					𒩂	SUH3	SUH₃	SUH3
1050					𒩃	SUHUR	SUHUR	SUHUR
1051					𒩄	SUHUR@g	SUHUR@g	SUHUR GUNU
1052					𒩅	SUHUR@n	SUHUR@n	SUHUR NUTILLU
1053					𒩆	SUKKAL	SUKKAL	SUKKAL
1054					𒩇	SUKUD	SUKUD	SUKUD
1055					𒩈	SUKUD@g~a	SUKUD@g~a	SUKUD GUNU-A
1056					𒩉	SUKUD@g~b	SUKUD@g~b	SUKUD GUNU-B
1056.1					𒩊	SUKUD@g~b	SUKUD@g~b~v1	SUKUD GUNU-B VARIANT 1
1057					𒩋	SUKUD@g~c	SUKUD@g~c	SUKUD GUNU-C
1058					𒩌	SUKUD@g~d	SUKUD@g~d	SUKUD GUNU-D
1059					𒩍	SUM~a	SUM~a	SUM-A
1059.1					𒩎	SUM~a	SUM~a~v1	SUM-A VARIANT 1
1060					𒩏	SUM~a@t	SUM~a@t	SUM-A TENU
1061					𒩐	SUM~b	SUM~b	SUM-B
1062					𒩑	SUMASZ	SUMAŠ	SUMASH
1063					𒩒	SUR	SUR	SUR
1064					𒩓	SUSA	SUSA	SUSA
1065					𒩔	TA~a	TA~a	TA-A
1066					𒩕	TA~b	TA~b	TA-B
1067					𒩖	TA~c	TA~c	TA-C
1068					𒩗	TA~d	TA~d	TA-D
1069					𒩘	TA~e	TA~e	TA-E
1070	remove				𒩙	TA~f	TA~f	TA-F
1071					𒩚	TAG~a1	TAG~a1	TAG-A1
1072					𒩛	TAG~a1@t	TAG~a1@t	TAG-A1 TENU
1073					𒩜	TAG~a2	TAG~a2	TAG-A2
1074					𒩝	TAG~a3	TAG~a3	TAG-A3
1075					𒩞	TAG~a4	TAG~a4	TAG-A4
1076					𒩟	TAG~b	TAG~b	TAG-B
1077					𒩠	TAG~c	TAG~c	TAG-C
1078					𒩡	TAG~d	TAG~d	TAG-D
1079					𒩢	TAK4~a	TAK₄~a	TAK4-A
1079.1					𒩣	TAK4~a	TAK₄~a~v1	TAK4-A VARIANT 1
1080					𒩤	TAK4~a@n	TAK₄~a@n	TAK4-A NUTILLU
1081					𒩥	TAK4~c	TAK₄~c	TAK4-C
1082					𒩦	TAR~a	TAR~a	TAR-A
1083	remove				𒩧	TAR~d	TAR~d	TAR-D
1084					𒩨	TE	TE	TE
1085					𒩩	TI	TI	TI
1085.1					𒩪	TI	TI~v1	TI VARIANT 1
1086					𒩫	TI@t	TI@t	TI TENU
1087					𒩬	TI@g	TI@g	TI GUNU
1088					𒩭	TI@r	TI@r	TI REVERSED
1089					𒩮	TIDNUM	TIDNUM	TIDNUM
1090					𒩯	TILLA2	TILLA₂	TILLA2
1091					𒩰	TU~a	TU~a	TU-A
1092					𒩱	TU~b	TU~b	TU-B
1093					𒩲	TU~c	TU~c	TU-C
1094					𒩳	TUG2~a	TUG₂~a	TUG2-A
1095					𒩴	TUG2~a@g	TUG₂~a@g	TUG2-A GUNU
1095.1					𒩵	TUG2~a@g	TUG₂~a@g~v1	TUG2-A GUNU VARIANT 1
1096					𒩶	TUG2~b	TUG₂~b	TUG2-B
1097					𒩷	TUG2~c	TUG₂~c	TUG2-C
1098					𒩸	TUG2~d	TUG₂~d	TUG2-D
1099					𒩹	TUM~a	TUM~a	TUM-A
1100					𒩺	TUM~a@g	TUM~a@g	TUM-A GUNU
1101					𒩻	TUM~b	TUM~b	TUM-B
1102					𒩼	TUM~c	TUM~c	TUM-C
1103					𒩽	TUM~d	TUM~d	TUM-D
1104					𒩾	TUN3~a	TUN₃~a	TUN3-A
1105					𒩿	TUN3~b	TUN₃~b	TUN3-B
1106					𒪀	TUN3~c	TUN₃~c	TUN3-C
1107					𒪁	TUR	TUR	TUR
1107.1					𒪂	TUR	TUR~v1	TUR VARIANT 1
1107.2					𒪃	TUR	TUR~v2	TUR VARIANT 2
1107.3					𒪄	TUR	TUR~v3	TUR VARIANT 3
1108					𒪅	TUR@g	TUR@g	TUR GUNU
1109					𒪆	TUR3~a	TUR₃~a	TUR3-A
1110					𒪇	TUR3~a@n	TUR₃~a@n	TUR3-A NUTILLU
1111					𒪈	TUR3~b	TUR₃~b	TUR3-B
1112					𒪉	TUR3~c	TUR₃~c	TUR3-C
1113					𒪊	U2~a	U₂~a	U2-A
1114					𒪋	U2~b	U₂~b	U2-B
1114.1					𒪌	U2~b	U₂~b~v1	U2-B VARIANT 1
1114.2					𒪍	U2~b	U₂~b~v2	U2-B VARIANT 2
1115					𒪎	U2~c	U₂~c	U2-C
1116					𒪏	U4	U₄	U4
1117					𒪐	U4@t	U₄@t	U4 TENU
1118					𒪑	U8	U₈	U8
1118.1					𒪒	U8	U₈~v1	U8 VARIANT 1
1118.2					𒪓	U8	U₈~v2	U8 VARIANT 2
1118.3					𒪔	U8	U₈~v3	U8 VARIANT 3
1119					𒪕	UB	UB	UB
1120					𒪖	UBI~a	UBI~a	UBI-A
1121					𒪗	UBI~c	UBI~c	UBI-C
1121.1					𒪘	UBI~c	UBI~c~v1	UBI-C VARIANT 1
1122					𒪙	UD5~a	UD₅~a	UD5-A
1122.1					𒪚	UD5~a	UD₅~a~v1	UD5-A VARIANT 1
1122.2					𒪛	UD5~a	UD₅~a~v2	UD5-A VARIANT 2
1123					𒪜	UD5~a@g	UD₅~a@g	UD5-A GUNU
1124					𒪝	UD5~b	UD₅~b	UD5-B
1125					𒪞	UD5~c	UD₅~c	UD5-C
1126					𒪟	UDU~a	UDU~a	UDU-A
1127					𒪠	UDU~b	UDU~b	UDU-B
1128					𒪡	UDU~c	UDU~c	UDU-C
1129					𒪢	UDUNITA~a	UDUNITA~a	UDUNITA-A
1130					𒪣	UDUNITA~b	UDUNITA~b	UDUNITA-B
1131					𒪤	UDUNITA~c	UDUNITA~c	UDUNITA-C
1132	remove				𒪥	UET2_405	BAU405	UET2_405
1133					𒪦	UH	UH	UH
1134					𒪧	UH3~a	UH₃~a	UH3-A
1135					𒪨	UH3~a@t	UH₃~a@t	UH3-A TENU
1136					𒪩	UH3~b	UH₃~b	UH3-B
1137					𒪪	UKKIN~a	UKKIN~a	UKKIN-A
1137.1					𒪫	UKKIN~a	UKKIN~a~v1	UKKIN-A VARIANT 1
1138					𒪬	UKKIN~b	UKKIN~b	UKKIN-B
1138.1					𒪭	UKKIN~b	UKKIN~b~v1	UKKIN-B VARIANT 1
1139					𒪮	UKKIN~c	UKKIN~c	UKKIN-C
1140					𒪯	UMBIN~a	UMBIN~a	UMBIN-A
1141					𒪰	UMBIN~b1	UMBIN~b1	UMBIN-B1
1142					𒪱	UMBIN~b2	UMBIN~b2	UMBIN-B2
1143					𒪲	UMBIN~c	UMBIN~c	UMBIN-C
1144					𒪳	UMUN2	UMUN₂	UMUN2
1144.1					𒪴	UMUN2	UMUN₂~v1	UMUN2 VARIANT 1
1145					𒪵	UNUG~a	UNUG~a	UNUG-A
1145.1					𒪶	UNUG~a	UNUG~a~v1	UNUG-A VARIANT 1
1146					𒪷	UNUG~a@s	UNUG~a@s	UNUG-A SHESSHIG
1147					𒪸	UNUG~b	UNUG~b	UNUG-B
1148					𒪹	UNUG~c	UNUG~c	UNUG-C
1149					𒪺	UR~a	UR~a	UR-A
1150					𒪻	UR~a@g	UR~a@g	UR-A GUNU
1151					𒪼	UR~b	UR~b	UR-B
1152					𒪽	UR~c	UR~c	UR-C
1153					𒪾	UR2	UR₂	UR2
1154					𒪿	UR3~a1	UR₃~a1	UR3-A1
1154.1					𒫀	UR3~a1	UR₃~a1~v1	UR3-A1 VARIANT 1
1155					𒫁	UR3~a2	UR₃~a2	UR3-A2
1156					𒫂	UR3~a3	UR₃~a3	UR3-A3
1157					𒫃	UR3~b1	UR₃~b1	UR3-B1
1158					𒫄	UR3~b2	UR₃~b2	UR3-B2
1159					𒫅	UR4~a	UR₄~a	UR4-A
1160					𒫆	UR4~b	UR₄~b	UR4-B
1161					𒫇	UR4~c	UR₄~c	UR4-C
1162					𒫈	UR5~a	UR₅~a	UR5-A
1163					𒫉	UR5~b	UR₅~b	UR5-B
1164					𒫊	URI	URI	URI
1165	remove				𒫋	URI2	URI₂	URI2
1166					𒫌	URI3~a	URI₃~a	URI3-A
1166.1					𒫍	URI3~a	URI₃~a~v1	URI3-A VARIANT 1
1167					𒫎	URI3~b	URI₃~b	URI3-B
1168					𒫏	URI5	URI₅	URI5
1169					𒫐	URU~a1	URU~a1	URU-A1
1170					𒫑	URU~a1@n	URU~a1@n	URU-A1 NUTILLU
1171					𒫒	URU~a2	URU~a2	URU-A2
1172					𒫓	URU~b1	URU~b1	URU-B1
1173					𒫔	URU~b2	URU~b2	URU-B2
