o0901703	|SAL.ŠU₂|	|SAL.ŠU₂|	SAL ŠU₂	x12AB5.xF3090	𒪵‍󳂐
o0901707	|SAL.ZATU751~a|	|SAL.ZATU751~a|	SAL ZATU751~a	x12AB5.x12D75	𒪵‍𒵵
o0901951	|ŠE~a.GAR|	|ŠE~a.GAR|	ŠE~a GAR	x12B52.x12868	𒭒‍𒡨
o0901953	|ŠE~a.KIN₂~c|	|ŠE~a.KIN₂~c|	ŠE~a KIN₂~c	x12B52.x12948	𒭒‍𒥈
o0901955	|ŠE~a.NAM₂|	|ŠE~a.NAM₂|	ŠE~a NAM₂	x12B52.x12A23	𒭒‍𒨣
o0901955	|ŠE~a.NAM₂|	𒭔=|ŠE~a.NAM₂~v1|	ŠE~a NAM₂~v1	x12B52.xF30FB	𒭒‍󳃻
o0901950	|ŠE~a@t.GAR|	|ŠE~a@t.GAR|	ŠE~a@t GAR	x12B57.x12868	𒭗‍𒡨
o0902043	|ŠU₂.E₂~a|	|ŠU₂.E₂~a|	ŠU₂ E₂~a	xF3090.x127CA	󳂐‍𒟊
o0902044	|ŠU₂.E₂~b|	|ŠU₂.E₂~b|	ŠU₂ E₂~b	xF3090.x127CE	󳂐‍𒟎
o0902045	|ŠU₂.EN~a|	|ŠU₂.EN~a|	ŠU₂ EN~a	xF3090.x127D6	󳂐‍𒟖
o0902045	|ŠU₂.EN~a|	𒮓=|ŠU₂~a.EN~a|	ŠU₂~a EN~a	x12B91.x127D6	𒮑‍𒟖
o0902045	|ŠU₂.EN~a|	󳃌=|ŠU₂~a~v1.EN~a|	ŠU₂~a~v1 EN~a	xF30FC.x127D6	󳃼‍𒟖
o0902046	|ŠU₂.EN~b|	|ŠU₂.EN~b|	ŠU₂ EN~b	xF3090.x127DA	󳂐‍𒟚
o0902049	|ŠU₂.GIŠ|	|ŠU₂.GIŠ|	ŠU₂ GIŠ	xF3090.x128A7	󳂐‍𒢧
o0902050	|ŠU₂.(HI×1(N57))&(HI×1(N57))|	|ŠU₂.(HI×1(N57))&(HI×1(N57))|	ŠU₂ (HI×1(N57))&(HI×1(N57))	xF3090.xF3092	󳂐‍󳂒
o0902056	|ŠU₂.URI₃~a|	|ŠU₂.URI₃~a|	ŠU₂ URI₃~a	xF3090.x12C5F	󳂐‍𒱟
o0902051	|ŠU₂.1(N02)|	|ŠU₂.1(N02)|	ŠU₂ 1(N02)	xF3090.x125BE	󳂐‍𒖾
o0902057	|ŠU₂.1(N24)|	|ŠU₂.1(N24)|	ŠU₂ 1(N24)	xF3090.x125AA	󳂐‍𒖪
o0902052	|ŠU₂.2(N57)|	|ŠU₂.2(N57)|	ŠU₂ 2(N57)	xF3090.xF0111	󳂐‍󰄑
o0902121	|TUG₂~a.BAD&BAD|	|TUG₂~a.BAD&BAD|	TUG₂~a BAD&BAD	x12BC4.x126E0	𒯄‍𒛠
o0902177	|U₄.ŠU₂|	|U₄.ŠU₂|	U₄ ŠU₂	x12BE1.xF3090	𒯡‍󳂐
o0902163	|U₄.1(N08)|	|U₄.1(N08)|	U₄ 1(N08)	x12BE1.x12559	𒯡‍𒕙
o0902164	|U₄.2(N08)|	|U₄.2(N08)|	U₄ 2(N08)	x12BE1.x1255A	𒯡‍𒕚
o0902165	|U₄.3(N08)|	|U₄.3(N08)|	U₄ 3(N08)	x12BE1.x1255B	𒯡‍𒕛
o0902166	|U₄.4(N08)|	|U₄.4(N08)|	U₄ 4(N08)	x12BE1.x1255C	𒯡‍𒕜
o0902167	|U₄.5(N08)|	|U₄.5(N08)|	U₄ 5(N08)	x12BE1.x1255D	𒯡‍𒕝
o0902168	|U₄.6(N08)|	|U₄.6(N08)|	U₄ 6(N08)	x12BE1.x1255E	𒯡‍𒕞
o0902169	|U₄.7(N08)|	|U₄.7(N08)|	U₄ 7(N08)	x12BE1.x1255F	𒯡‍𒕟
o0902170	|U₄.8(N08)|	|U₄.8(N08)|	U₄ 8(N08)	x12BE1.x12560	𒯡‍𒕠
o0902171	|U₄.1(N14)|	|U₄.1(N14)|	U₄ 1(N14)	x12BE1.x12562	𒯡‍𒕢
o0902172	|U₄.1(N14).3(N08)|	|U₄.1(N14).3(N08)|	U₄ 1(N14) 3(N08)	x12BE1.x12562.x1255B	𒯡‍𒕢‍𒕛
o0902173	|U₄.1(N14).4(N08)|	|U₄.1(N14).4(N08)|	U₄ 1(N14) 4(N08)	x12BE1.x12562.x1255C	𒯡‍𒕢‍𒕜
o0902174	|U₄.1(N14).5(N08)|	|U₄.1(N14).5(N08)|	U₄ 1(N14) 5(N08)	x12BE1.x12562.x1255D	𒯡‍𒕢‍𒕝
o0902175	|U₄.1(N14).8(N08)|	|U₄.1(N14).8(N08)|	U₄ 1(N14) 8(N08)	x12BE1.x12562.x12560	𒯡‍𒕢‍𒕠
o0902176	|U₄.2(N14)|	|U₄.2(N14)|	U₄ 2(N14)	x12BE1.x12563	𒯡‍𒕣
o0902219	|U₄.1(N24)|	|U₄.1(N24)|	U₄ 1(N24)	x12BE1.x125AA	𒯡‍𒖪
o0902179	|U₄×1(N01).5(N08)|	|U₄×1(N01).5(N08)|	U₄×1(N01) 5(N08)	x12BF3.x1255D	𒯳‍𒕝
o0902185	|U₄×2(N01).X|	|U₄×2(N01).X|	U₄×2(N01) X	x12BF5.O	𒯵‍O
o0902183	|U₄×2(N01).2(N14)|	|U₄×2(N01).2(N14)|	U₄×2(N01) 2(N14)	x12BF5.x12563	𒯵‍𒕣
o0902184	|U₄×2(N01).2(N14).1(N08)|	|U₄×2(N01).2(N14).1(N08)|	U₄×2(N01) 2(N14) 1(N08)	x12BF5.x12563.x12559	𒯵‍𒕣‍𒕙
o0902187	|U₄×3(N01).3(N08)|	|U₄×3(N01).3(N08)|	U₄×3(N01) 3(N08)	x12BF9.x1255B	𒯹‍𒕛
o0902189	|U₄×4(N01).2(N14)|	|U₄×4(N01).2(N14)|	U₄×4(N01) 2(N14)	x12BFB.x12563	𒯻‍𒕣
o0902191	|U₄×5(N01).1(N14)|	|U₄×5(N01).1(N14)|	U₄×5(N01) 1(N14)	x12BFD.x12562	𒯽‍𒕢
o0902194	|U₄×8(N01).X|	|U₄×8(N01).X|	U₄×8(N01) X	x12C00.O	𒰀‍O
o0902614	|ZATU714.RU|	|ZATU714.RU|	ZATU714 RU	x12D36.x12AA3	𒴶‍𒪣
