o0981325		TUR₃~a@n	TUR₃~a@n	|TUR3~a@n|	I	𒯙	𒯙	EASL1275	o0981325
o0981373	++	|U₄×(1(N14).3(N01))|	|U₄×(1(N14).3(N01))|	-	I	󳂔	󳂔	EASL1320	/pcsl/images/add/thumb/FONT
o0981405		UDU~b	UDU~b	UDU~b	I	𒰨	𒰨	EASL1351	o0981405
o0981410		UH	UH	UH	I	𒰭	𒰭	EASL1356	o0981410
o0981426	++	UKKIN~d	UKKIN~d	-	I	󳁽	󳁽	EASL1372	/pcsl/images/add/thumb/UKKINd.png
o0981438	n	|UR~a×KAR₂~b|	|UR~a×KAR₂~b|	|UR~axKAR2|	I	𒱋	𒱋	EASL1384	o0981438
o0981449		|UR₃~b1×MAŠ|	|UR₃~b1×MAŠ|	|UR3~b1xMASZ|	I	𒱗	𒱗	EASL1395	o0981449
o0981451	++	UR₃~d2	UR₃~d2	-	I	󳁾	󳁾	EASL1397	/pcsl/images/add/thumb/UR3d2.png
o0981466		|URU~a1×GU₄|	|URU~a1×GU₄|	|URU~a1xGU4|	I	𒱥	𒱥	EASL1412	o0981466
o0981475		URU~a1@n	URU~a1@n	|URU~a1@n|	I	𒱬	𒱬	EASL1419	o0981475
o0981486		URUDU@g~b	URUDU@g~b	URUDU@g~b	I	𒱹	𒱹	EASL1430	o0981486
o0981525	!A	ZUBI~b	ZUBI~b	ZUBI~b	I	𒷰	𒷰;󳃖	EASL1469 EALX618	o0981525
o0981535		ZATU624~c	ZATU624~c	ZATU624~c	I	𒲦	𒲦	EASL1479	o0981535
o0981540		ZATU627	ZATU627	ZATU627	I	𒲬	𒲬	EASL1484	o0981540
o0981548		ZATU632~c	ZATU632~c	ZATU632~c	I	𒲷	𒲷	EASL1492	o0981548
o0981551		ZATU634	ZATU634	ZATU634	I	𒲺	𒲺	EASL1495	o0981551
o0981561		|ZATU644~a×1(N14)|	|ZATU644~a×1(N14)|	|ZATU644~ax1(N14)|	I	𒳅	𒳅	EASL1505	o0981561
o0981574	n	|ZATU651×ŠE~a|	|ZATU651~v2×ŠE~a|	|ZATU651xSZE~a|	I	𒳙	𒳙	EASL1520	o0981574
o0981582	++	ZATU659@t	ZATU659@t	-	I	󳃽	󳃽	EASL1526	/pcsl/images/add/thumb/-
o0981613		ZATU683@t	ZATU683@t	|ZATU683@t|	I	𒴃	𒴃	EASL1557	o0981613
o0981638		ZATU697~c	ZATU697~c	ZATU697~c	I	𒴡	𒴡	EASL1581	o0981638
o0981639		ZATU699~a	ZATU699~a	ZATU699~a	I	𒴢	𒴢	EASL1582	o0981639
o0981690		|ZATU737×E~a|	|ZATU737×E~a|	|ZATU737xE~a|	I	𒵛	𒵛	EASL1633	o0981690
o0981694	++	|ZATU737×I|	|ZATU737×I|	-	I	󳀋	󳀋	EASL1636	/pcsl/images/add/thumb/ZATU737xI.png
o0981705	++	|ZATU737@t×PAP~a|	|ZATU737@t×PAP~a|	-	I	󳀊	󳀊	EASL1648	/pcsl/images/add/thumb/ZATU737txPAP.png
o0981724		|ZATU759×KU₆~d|	|ZATU759×KU₆~d|	|ZATU759xKU6~d|	I	𒶅	𒶅	EASL1667	o0981724
o0981727		ZATU761	ZATU761	ZATU761	I	𒶉	𒶉	EASL1670	o0981727
o0981770		ZATU805	ZATU805	ZATU805	I	𒶹	𒶹	EASL1712	o0981770
o0981779		ZATU814	ZATU814	ZATU814	I	𒷂	𒷂	EASL1721	o0981779
o0981780		ZATU815	ZATU815	ZATU815	I	𒷃	𒷃	EASL1722	o0981780
o0981784		ZATU820	ZATU820	ZATU820	I	𒷇	𒷇	EASL1726	o0981784
o0981785		ZATU821	ZATU821	ZATU821	I	𒷈	𒷈	EASL1727	o0981785
o0981786		ZATU822	ZATU822	ZATU822	I	𒷉	𒷉	EASL1728	o0981786
o0981787		ZATU823	ZATU823	ZATU823	I	𒷊	𒷊	EASL1729	o0981787
o0981788		ZATU824	ZATU824	ZATU824	I	𒷋	𒷋	EASL1730	o0981788
o0981789		ZATU825	ZATU825	ZATU825	I	𒷌	𒷌	EASL1731	o0981789
o0981790		ZATU826	ZATU826	ZATU826	I	𒷍	𒷍	EASL1732	o0981790
o0981791		ZATU829	ZATU829	ZATU829	I	𒷎	𒷎	EASL1733	o0981791
o0981792		ZATU831	ZATU831	ZATU831	I	𒷏	𒷏	EASL1734	o0981792
o0981793		ZATU831@g	ZATU831@g	|ZATU831@g|	I	𒷐	𒷐	EASL1735	o0981793
o0981799		ZATU837~a	ZATU837~a	ZATU837~a	I	𒷖	𒷖	EASL1741	o0981799
o0981800		ZATU837~b	ZATU837~b	ZATU837~b	I	𒷗	𒷗	EASL1742	o0981800
o0981801		ZATU838	ZATU838	ZATU838	I	𒷘	𒷘	EASL1743	o0981801
o0981802		ZATU839	ZATU839	ZATU839	I	𒷙	𒷙,𒷚	EASL1744	o0981802
o0981803		ZATU840	ZATU840	ZATU840	I	𒷛	𒷛	EASL1745	o0981803
o0981804		ZATU841	ZATU841	ZATU841	I	𒷜	𒷜	EASL1746	o0981804
o0981805		ZATU842	ZATU842	ZATU842	I	𒷝	𒷝	EASL1747	o0981805
o0981806		ZATU843	ZATU843	ZATU843	I	𒷞	𒷞	EASL1748	o0981806
o0981807		ZATU844	ZATU844	ZATU844	I	𒷟	𒷟	EASL1749	o0981807
o0981808		ZATU845	ZATU845	ZATU845	I	𒷠	𒷠	EASL1750	o0981808
o0981809		ZATU846	ZATU846	ZATU846	I	𒷡	𒷡	EASL1751	o0981809
o0981811		ZATU848	ZATU848	ZATU848	I	𒷣	𒷣	EASL1753	o0981811
o0981812		ZATU849	ZATU849	ZATU849	I	𒷤	𒷤	EASL1754	o0981812
o0981815		ZATU852	ZATU852	ZATU852	I	𒷧	𒷧	EASL1757	o0981815
o0981816		ZATU853	ZATU853	ZATU853	I	𒷨	𒷨	EASL1758	o0981816
o0981818		ZATU855	ZATU855	ZATU855	I	𒷪	𒷪	EASL1760	o0981818
o0981819	++	ZATU856	ZATU856	-	I	󳀡	󳀡	EASL1761	/pcsl/images/add/thumb/ZATU856.png
o0981820	++	ZATU857	ZATU857	-	I	󳀤	󳀤	EASL1762	/pcsl/images/add/thumb/ZATU857.png
