𒟥	o0900532	127E5	127E5	|EN₂.E₂~b|~1	~01
𒟦	o0900533	127E6	127E6	ENDIB~1	~01
𒟧	o0900534	127E7	127E7	ENGIZ~1	~01
𒟨	o0900535	127E8	127E8	ENKUM~1	~01
𒟩	o0900536	127E8	127E9	ENKUM~2	~02
𒟪	o0900537	127EA	127EA	ENLIL~1	~01
󲟃	o0900538	F27C3	F27C3	ENSI~1	~01
󲟄	o0900539	F27C4	F27C4	ENSI₂~1	~01
𒟫	o0900541	127EB	127EB	ERIM~a~1	~01
𒟬	o0900542	127EC	127EC	ERIM~b1~1	~01
𒟭	o0900543	127ED	127ED	ERIM~b2~1	~01
𒟮	o0900544	127EE	127EE	ERIM₂~1	~01
𒟯	o0900545	127EF	127EF	ERIN~1	~01
𒟰	o0900546	127F0	127F0	EŠDA~1	~01
𒟱	o0900547	127F1	127F1	|EŠDA×TAR~a|~1	~01
𒟲	o0900548	127F2	127F2	EŠGAR~1	~01
𒟳	o0900550	127F3	127F3	EZEN~a~1	~01
𒠁	o0900551	127F3	12801	EZEN~a~2	~02
𒠂	o0903584	12802	12802	|EZEN~a×EN~a|~1	~01
𒟴	o0903582	127F4	127F4	|EZEN~a×EN~b|~1	~01
𒟵	o0900559	127F5	127F5	|EZEN~a×(HI×1(N57).AN)|~1	~01
𒟶	o0900561	127F6	127F6	|EZEN~a×KAB|~1	~01
󳀶	o0900563	F3036	F3036	|EZEN~a×KAŠ~b|~1	~01
𒟷	o0900565	127F7	127F7	|EZEN~a×KI|~1	~01
𒟸	o0900567	127F8	127F8	|EZEN~a×LA~e|~1	~01
󲳕	o0900568	127F8	F2CD5	|EZEN~a×LA~e|~2	~02
𒟹	o0900573	127F9	127F9	|EZEN~a×NIM~b2|~1	~01
𒟺	o0900575	127FA	127FA	|EZEN~a×NIMGIR|~1	~01
𒟻	o0900577	127FB	127FB	|EZEN~a×RAD~a|~1	~01
𒟼	o0903583	127FC	127FC	|EZEN~a×SAG|~1	~01
𒟽	o0900581	127FD	127FD	|EZEN~a×SU~a|~1	~01
𒟾	o0900583	127FE	127FE	|EZEN~a×(U₂~b.A)|~1	~01
𒟿	o0900585	127FF	127FF	|EZEN~a×U₄|~1	~01
𒠀	o0900587	12800	12800	|EZEN~a×X|~1	~01
𒠃	o0900552	12803	12803	EZEN~b~1	~01
𒠄	o0900570	12804	12804	|EZEN~b×6(N57)|~1	~01
󲳟	o0900571	12804	F2CDF	|EZEN~b×6(N57)|~2	~02
